image_id,is_back_color_black,is_back_pattern_solid,is_belly_color_white,is_belly_pattern_solid,is_bill_color_black,is_bill_length_shorter_than_head,is_bill_shape_all-purpose,is_breast_color_white,is_breast_pattern_solid,is_crown_color_black,is_eye_color_black,is_forehead_color_black,is_head_pattern_plain,is_leg_color_grey,is_nape_color_black,is_primary_color_black,is_shape_perching-like,is_size_small_(5_-_9_in),is_tail_pattern_solid,is_tail_shape_notched_tail,is_throat_color_white,is_under_tail_color_black,is_underparts_color_white,is_upper_tail_color_black,is_upperparts_color_black,is_wing_color_black,is_wing_pattern_multi-colored,is_wing_shape_rounded-wings,is_back_color_black_certainty,is_back_pattern_solid_certainty,is_belly_color_white_certainty,is_belly_pattern_solid_certainty,is_bill_color_black_certainty,is_bill_length_shorter_than_head_certainty,is_bill_shape_all-purpose_certainty,is_breast_color_white_certainty,is_breast_pattern_solid_certainty,is_crown_color_black_certainty,is_eye_color_black_certainty,is_forehead_color_black_certainty,is_head_pattern_plain_certainty,is_leg_color_grey_certainty,is_nape_color_black_certainty,is_primary_color_black_certainty,is_shape_perching-like_certainty,is_size_small_(5_-_9_in)_certainty,is_tail_pattern_solid_certainty,is_tail_shape_notched_tail_certainty,is_throat_color_white_certainty,is_under_tail_color_black_certainty,is_underparts_color_white_certainty,is_upper_tail_color_black_certainty,is_upperparts_color_black_certainty,is_wing_color_black_certainty,is_wing_pattern_multi-colored_certainty,is_wing_shape_rounded-wings_certainty,is_bill_shape_all-purpose_soft,is_wing_color_black_soft,is_upperparts_color_black_soft,is_underparts_color_white_soft,is_breast_pattern_solid_soft,is_back_color_black_soft,is_tail_shape_notched_tail_soft,is_upper_tail_color_black_soft,is_head_pattern_plain_soft,is_breast_color_white_soft,is_throat_color_white_soft,is_eye_color_black_soft,is_bill_length_shorter_than_head_soft,is_forehead_color_black_soft,is_under_tail_color_black_soft,is_nape_color_black_soft,is_belly_color_white_soft,is_wing_shape_rounded-wings_soft,is_size_small_(5_-_9_in)_soft,is_shape_perching-like_soft,is_back_pattern_solid_soft,is_tail_pattern_solid_soft,is_belly_pattern_solid_soft,is_primary_color_black_soft,is_leg_color_grey_soft,is_bill_color_black_soft,is_crown_color_black_soft,is_wing_pattern_multi-colored_soft,is_Warbler,image_file,train_val_test,is_Warbler_score
5985,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,2,4,4,4,4,4,4,4,2,0.9,1.0,1.0,0.0,1.0,1.0,0.75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1,0.75,0.9,1.0,1.0,1.0,0.1,1.0,0.0,1.0,1.0,0.0,0,103.Sayornis/Sayornis_0030_98343.jpg,test,0.0051577487
5986,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,1,3,3,3,0.1,0.1,0.5,0.1,0.1,0.1,0.9,0.5,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.1,0.9,0.9,0.1,0.1,0,103.Sayornis/Sayornis_0075_98350.jpg,test,0.007065956
5987,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,103.Sayornis/Sayornis_0119_98864.jpg,test,0.0067577483
5988,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,2,4,4,4,4,3,4,4,4,1,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.9,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,103.Sayornis/Sayornis_0127_98865.jpg,train,0.004251709
5989,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,1,3,1,3,3,3,1,0.9,0.9,0.9,0.9,0.9,0.9,0.5,0.5,0.1,0.9,0.9,0.9,0.9,0.1,0.5,0.1,0.9,0.5,0.1,0.9,0.1,0.5,0.9,0.9,0.1,0.9,0.1,0.9,0,103.Sayornis/Sayornis_0042_98874.jpg,test,0.0032389022
5990,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,3,3,3,3,3,3,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,4,3,3,3,3,3,0.9,0.9,0.9,1.0,0.9,0.9,0.1,0.9,1.0,0.1,0.1,1.0,0.1,0.9,0.9,0.75,0.9,0.1,0.9,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.9,0.9,0,103.Sayornis/Sayornis_0012_98881.jpg,train,4.4040185e-06
5991,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,103.Sayornis/Sayornis_0061_98375.jpg,test,0.0052570184
5992,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,4,1,2,4,4,4,4,4,4,4,1,4,4,2,4,4,3,4,3,3,4,1,3,4,4,3,3,1,1.0,0.1,0.0,0.9,1.0,0.0,0.9,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.75,0.5,1.0,0.9,0.5,0.9,0.0,0.0,0.25,1.0,0.0,0.1,0,103.Sayornis/Sayornis_0109_98906.jpg,train,0.057136737
5993,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,103.Sayornis/Sayornis_0069_98914.jpg,test,0.008744913
5994,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,4,4,2,1,4,4,4,2,2,4,4,4,4,4,4,4,2,4,4,4,4,4,1,4,4,4,2,2,1.0,1.0,1.0,0.5,0.75,0.0,0.0,1.0,0.0,0.25,0.0,1.0,0.0,1.0,1.0,0.0,0.25,0.25,1.0,0.25,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.25,0,103.Sayornis/Sayornis_0111_98406.jpg,train,0.0044936994
5995,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,103.Sayornis/Sayornis_0129_98924.jpg,train,0.0019817236
5996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,103.Sayornis/Sayornis_0067_98930.jpg,test,0.0025960254
5997,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,103.Sayornis/Sayornis_0098_98419.jpg,train,0.07360778
5998,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,103.Sayornis/Sayornis_0039_98420.jpg,test,0.0011350703
5999,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,4,4,3,4,3,3,3,3,3,4,3,4,4,3,4,4,3,4,3,4,4,4,3,3,3,3,4,2,0.9,0.9,0.9,0.9,0.9,1.0,1.0,0.9,1.0,0.1,0.0,0.9,0.9,1.0,1.0,0.0,0.9,0.25,0.0,0.1,1.0,0.9,0.0,1.0,0.1,0.9,1.0,0.0,0,103.Sayornis/Sayornis_0116_98939.jpg,test,0.04710792
6000,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,0.9,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.9,0.1,0.1,0.5,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.9,0.1,0.5,0,103.Sayornis/Sayornis_0076_98941.jpg,train,0.024060335
6001,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,3,3,3,3,4,4,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,0.9,0.1,0.1,0.9,0.9,0.1,0.9,0.1,0.1,0.1,0.1,1.0,1.0,0.9,0.1,0.9,0.9,0.9,1.0,0.1,0.9,0.9,0.1,0.1,0.1,1.0,0.9,0.1,0,103.Sayornis/Sayornis_0079_98434.jpg,test,0.059721872
6002,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,3,3,3,4,4,4,3,3,4,4,4,3,4,3,3,4,3,4,4,3,4,3,4,3,4,4,4,1.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.9,0.1,0.1,1.0,1.0,0.0,0.0,0.1,0.1,1.0,0.9,1.0,0.1,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0,103.Sayornis/Sayornis_0037_98949.jpg,test,0.0020053259
6003,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,103.Sayornis/Sayornis_0038_98441.jpg,val,0.030850708
6004,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.9,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,103.Sayornis/Sayornis_0005_98958.jpg,train,0.004898637
6005,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,3,2,3,2,3,3,3,0.75,0.1,0.25,0.25,0.25,0.25,0.25,0.1,0.25,0.25,0.25,0.75,0.75,0.25,0.1,0.25,0.25,0.1,0.1,0.1,0.25,0.1,0.25,0.1,0.75,0.25,0.25,0.1,0,103.Sayornis/Sayornis_0032_98962.jpg,test,0.058309928
6006,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,3,4,4,4,4,4,4,4,1,1.0,0.0,0.0,1.0,1.0,0.0,0.1,0.0,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.1,1.0,0.5,0.0,1.0,1.0,0.9,1.0,0.0,0.0,1.0,0.0,1.0,0,103.Sayornis/Sayornis_0114_98976.jpg,val,0.050910074
6007,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,3,4,3,4,4,4,1,1,1,1,3,1.0,0.5,0.5,0.0,1.0,0.5,0.9,0.5,0.1,0.0,0.0,1.0,0.1,0.0,1.0,0.0,0.0,0.1,0.9,0.1,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0,103.Sayornis/Sayornis_0085_99503.jpg,train,0.020700699
6008,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,3,3,2,3,4,4,3,3,3,3,3,3,4,4,2,3,3,3,3,4,3,3,3,3,3,3,3,3,0.9,0.9,0.9,0.9,0.1,0.9,1.0,0.9,0.0,0.9,0.9,0.9,1.0,0.9,0.1,0.25,0.75,0.9,0.9,0.9,0.1,0.1,0.9,0.9,1.0,1.0,0.9,0.9,0,103.Sayornis/Sayornis_0081_99508.jpg,val,0.6962642
6009,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,0.9,0.1,0.1,0.9,0.9,0.1,0.1,0.5,0.9,0.1,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0,103.Sayornis/Sayornis_0029_99535.jpg,test,0.054521594
6010,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,2,1.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.0,1.0,0.9,0.9,1.0,0.0,0.0,0.9,0.0,0.1,0,103.Sayornis/Sayornis_0094_98512.jpg,test,0.0027881996
6011,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,1,3,1,3,3,3,1,0.9,0.1,0.1,0.1,0.9,0.1,0.5,0.5,0.1,0.1,0.1,0.9,0.9,0.1,0.5,0.1,0.1,0.5,0.1,0.9,0.9,0.5,0.9,0.1,0.1,0.9,0.1,0.1,0,103.Sayornis/Sayornis_0080_98518.jpg,test,0.13486403
6012,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,1.0,0.0,0.0,0.0,1.0,0.0,0.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,103.Sayornis/Sayornis_0047_98524.jpg,test,0.025375273
6013,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,4,4,3,4,3,4,4,4,4,4,4,3,4,4,3,4,3,1,4,4,1,0.9,0.0,0.5,0.0,1.0,0.5,1.0,0.1,0.0,0.0,0.0,1.0,0.1,0.1,0.1,0.0,0.1,0.5,0.0,0.0,0.5,0.1,0.9,0.0,1.0,0.1,0.1,0.0,0,103.Sayornis/Sayornis_0125_98528.jpg,test,0.0017765227
6014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,0.75,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.25,0.75,0.5,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0,103.Sayornis/Sayornis_0045_98549.jpg,test,0.055888373
6015,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,3,1,4,3,4,4,4,3,2,2,3,4,4,4,3,3,3,1,4,1,2,1,1,1,1.0,0.5,0.25,0.0,1.0,0.5,0.1,0.5,0.25,0.1,0.1,1.0,0.5,0.1,0.5,0.1,0.25,0.5,1.0,0.0,0.5,0.9,1.0,0.0,0.75,0.1,1.0,0.5,0,103.Sayornis/Sayornis_0108_98553.jpg,test,0.06566081
6016,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,103.Sayornis/Sayornis_0136_99099.jpg,test,0.016495245
6017,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,0.1,0.1,0.1,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.1,0.1,0.1,0.1,1.0,0.1,0.9,0.9,1.0,0.1,0.1,0.9,0.1,0.0,0,103.Sayornis/Sayornis_0099_98593.jpg,train,0.0424592
6018,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9,1.0,0.0,0.0,1.0,1.0,0.0,0.9,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,103.Sayornis/Sayornis_0002_98596.jpg,train,0.030416155
6019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,103.Sayornis/Sayornis_0007_99117.jpg,test,0.008870047
6020,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,1,1,4,1,4,1,3,3,3,1,1.0,0.1,0.1,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.5,0.9,0.9,0.5,0.5,1.0,0.1,1.0,0.0,0.0,0.1,0,103.Sayornis/Sayornis_0011_98610.jpg,train,0.028442068
6021,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,4,3,3,4,1,4,1,3,4,4,1,1.0,1.0,0.9,0.0,1.0,0.5,0.1,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.9,1.0,0.0,0.1,1.0,0.0,0.0,0,103.Sayornis/Sayornis_0010_98611.jpg,val,0.06412794
6022,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,4,4,4,4,4,4,3,3,3,4,4,4,3,4,4,4,3,3,2,1,4,1,3,3,4,4,3,1,0.9,1.0,1.0,0.1,0.1,0.0,0.5,0.9,0.9,0.1,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.9,0.9,1.0,0.75,0.0,0.0,0.0,1.0,0.0,0.9,0,103.Sayornis/Sayornis_0133_99129.jpg,train,0.00027413902
6023,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,3,2,4,4,4,4,3,4,3,4,3,3,2,3,4,3,4,4,3,3,2,3,2,3,3,4,3,1.0,0.1,0.1,0.1,0.0,0.1,0.1,0.25,0.9,0.1,0.1,1.0,1.0,0.1,0.75,0.1,0.25,0.9,0.0,0.1,0.1,0.0,0.0,0.0,0.25,1.0,0.1,1.0,0,103.Sayornis/Sayornis_0003_98618.jpg,val,0.016772417
6024,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,1,4,4,4,3,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.1,0.9,0.9,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,103.Sayornis/Sayornis_0025_98620.jpg,train,0.0107441945
6025,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,3,3,4,4,3,3,3,3,4,3,3,3,1,4,4,4,1,4,4,1,3,1,1,1,1,3,0.9,0.5,0.5,0.9,0.9,0.5,1.0,0.5,0.1,0.9,1.0,1.0,1.0,0.1,0.5,0.5,0.9,0.9,1.0,1.0,0.5,0.5,0.9,0.0,0.1,1.0,0.1,0.5,0,103.Sayornis/Sayornis_0113_98630.jpg,val,0.031782802
6026,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,3,4,4,3,4,4,3,4,4,4,4,3,3,1,4,4,4,4,3,3,4,3,4,3,4,4,1,0.0,0.0,0.1,0.1,1.0,0.1,0.1,0.0,0.9,0.1,0.1,1.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.9,1.0,1.0,0.0,0.1,0.1,0.0,0.0,0,103.Sayornis/Sayornis_0056_99553.jpg,train,0.0016030045
6027,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,4,1,4,4,4,4,4,4,4,3,4,4,3,4,4,2,4,4,1,3,3,4,4,4,4,4,4,3,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.9,1.0,0.1,1.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,1.0,0.5,0.5,1.0,0.75,1.0,1.0,0.1,0.0,0,103.Sayornis/Sayornis_0019_98636.jpg,train,0.025716353
6028,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,0.75,0.25,0.25,0.25,0.75,0.5,0.25,0.5,0.75,0.25,0.25,0.75,0.75,0.25,0.25,0.25,0.25,0.5,0.25,0.75,0.5,0.75,0.75,0.25,0.25,0.75,0.25,0.25,0,103.Sayornis/Sayornis_0130_98678.jpg,train,0.003308898
6029,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,4,4,4,4,3,4,4,1,4,4,4,4,1,4,3,4,4,4,4,4,4,4,4,4,4,1,0.1,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.9,0.5,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0,103.Sayornis/Sayornis_0021_98710.jpg,test,0.00025549243
6030,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,1,4,4,4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,103.Sayornis/Sayornis_0077_98724.jpg,test,0.07432924
6031,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,3,4,2,2,2,3,4,3,4,3,2,4,2,4,2,2,4,3,4,3,3,2,1,3,3,3,0.75,0.1,0.5,0.1,1.0,0.5,0.1,0.75,0.25,0.1,0.0,1.0,0.75,0.1,0.1,0.25,0.1,0.1,0.25,0.75,0.5,1.0,1.0,0.0,0.0,0.25,0.1,0.9,0,103.Sayornis/Sayornis_0020_98727.jpg,val,0.014787831
6032,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.75,0.25,0.5,0.5,0.5,0.25,0.5,0.75,0.5,0.5,0,103.Sayornis/Sayornis_0014_98889.jpg,test,0.00511527
6033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,103.Sayornis/Sayornis_0100_98782.jpg,test,0.025909824
